datetime,ensemble_01_m^3/s,ensemble_10_m^3/s,ensemble_11_m^3/s,ensemble_12_m^3/s,ensemble_13_m^3/s,ensemble_14_m^3/s,ensemble_15_m^3/s,ensemble_16_m^3/s,ensemble_17_m^3/s,ensemble_18_m^3/s,ensemble_19_m^3/s,ensemble_02_m^3/s,ensemble_20_m^3/s,ensemble_21_m^3/s,ensemble_22_m^3/s,ensemble_23_m^3/s,ensemble_24_m^3/s,ensemble_25_m^3/s,ensemble_26_m^3/s,ensemble_27_m^3/s,ensemble_28_m^3/s,ensemble_29_m^3/s,ensemble_03_m^3/s,ensemble_30_m^3/s,ensemble_31_m^3/s,ensemble_32_m^3/s,ensemble_33_m^3/s,ensemble_34_m^3/s,ensemble_35_m^3/s,ensemble_36_m^3/s,ensemble_37_m^3/s,ensemble_38_m^3/s,ensemble_39_m^3/s,ensemble_04_m^3/s,ensemble_40_m^3/s,ensemble_41_m^3/s,ensemble_42_m^3/s,ensemble_43_m^3/s,ensemble_44_m^3/s,ensemble_45_m^3/s,ensemble_46_m^3/s,ensemble_47_m^3/s,ensemble_48_m^3/s,ensemble_49_m^3/s,ensemble_05_m^3/s,ensemble_50_m^3/s,ensemble_51_m^3/s,ensemble_52_m^3/s,ensemble_06_m^3/s,ensemble_07_m^3/s,ensemble_08_m^3/s,ensemble_09_m^3/s
2023-11-10 18:00:00+00:00,18.524878,56.81092,17.46033,14.839446,16.45677,20.948183,14.031507,28.336472,25.75745,35.4374,14.670754,18.749653,17.424982,24.537512,47.68205,32.6378,18.012508,6.9361763,33.549202,10.022156,80.704926,18.570038,20.201551,32.472137,40.817387,37.588623,19.820587,75.37741,63.6534,113.836914,61.458836,19.531555,35.652367,62.58899,22.903404,69.39151,33.12284,14.284007,15.07863,32.701157,17.489456,46.40329,12.598311,45.471783,20.508116,77.63024,19.817816,,16.420883,24.812218,16.39385,34.0217
2023-11-11 00:00:00+00:00,17.637829,47.203346,17.06796,14.586282,16.391573,24.186956,13.818262,34.43606,32.73909,27.711954,13.905132,18.311068,15.785258,20.182314,38.21791,27.73465,16.609207,6.9795885,27.940084,18.95022,57.432316,17.548874,18.12163,71.532646,31.034681,34.732456,18.869343,65.22517,48.59488,101.794525,50.58183,20.090712,44.393604,81.15086,21.64254,66.66422,27.296284,13.872947,14.102698,60.45724,17.190369,41.163,12.33321,35.22625,20.39207,54.36641,20.752153,,15.006252,23.112364,19.388485,30.344913
2023-11-11 06:00:00+00:00,16.827013,37.09266,16.650923,14.293421,16.172554,19.814735,13.50475,38.889618,30.337328,22.687052,13.335557,17.811937,14.643564,17.302742,31.838877,23.974323,15.624481,7.04457,24.440859,24.478535,40.980976,24.209694,16.67919,154.52693,23.980291,30.193733,18.17311,114.9187,38.742115,77.407646,38.405296,20.473484,39.822617,69.48065,20.622501,48.509712,23.313692,13.4923725,13.381958,71.11279,16.627445,31.968134,12.053047,28.590855,19.28589,39.475143,19.772339,,13.984766,21.896341,19.927551,27.77816
2023-11-11 12:00:00+00:00,16.266272,30.139854,16.222902,46.37447,15.682634,16.96482,13.253089,37.599613,24.286213,19.448702,12.906904,17.387596,13.860085,15.397695,27.651783,21.438522,14.931857,8.707525,22.125896,19.843843,30.43977,58.48635,15.715744,235.75743,19.46712,24.096313,26.535046,143.60829,30.513765,60.430492,30.565315,19.114195,31.716852,56.579124,18.830679,36.9887,24.441416,13.18308,12.855639,51.104942,17.164734,25.95632,11.834905,24.25921,18.589773,29.958557,18.296223,,13.257108,21.44386,16.574228,26.182177
2023-11-11 18:00:00+00:00,15.902195,25.654922,15.911484,66.13814,15.331743,16.536465,13.176983,32.17202,20.342777,17.37194,12.522949,17.017153,13.270231,14.079647,24.871822,24.277672,14.364296,9.793343,20.377657,17.389532,37.158627,92.0574,15.043731,303.9622,16.524078,19.914045,31.316639,111.383835,35.812943,49.141182,26.068584,17.795738,25.765768,47.639843,40.515965,40.75582,31.029629,12.895869,12.43069,44.92214,33.20438,22.069948,11.63569,21.422836,21.849318,23.845585,17.316244,,12.70766,21.126974,14.347683,27.2562
2023-11-12 00:00:00+00:00,15.549275,22.705917,15.596904,48.371002,15.07166,16.932983,13.512903,31.146204,17.681665,16.00598,12.169369,16.626835,12.773121,13.173077,22.938448,25.765339,13.88349,9.125928,19.092142,35.134556,50.82815,93.46348,14.613859,363.2815,14.547552,17.164537,25.977398,85.68152,38.461784,41.4317,23.080551,16.773989,21.620115,42.833122,52.770935,42.451366,32.067047,12.5602665,12.034036,46.182346,41.342567,19.471577,11.430455,19.518555,23.825315,19.87846,16.612913,,12.276332,20.92964,12.886866,37.55352
2023-11-12 06:00:00+00:00,15.169476,20.736296,15.225029,35.592033,14.775025,15.720857,13.523027,33.370197,15.910407,15.028718,11.877934,16.213127,12.397614,12.489672,21.522871,22.391174,13.472028,8.433351,18.131454,44.27462,46.23591,84.34285,14.28835,436.86588,13.204595,15.333689,22.51381,68.18056,30.127348,36.135452,20.540688,15.984603,18.233782,39.360733,38.98453,34.728424,26.755743,12.258223,16.314356,40.32449,31.536959,17.725517,11.208335,18.185041,21.380402,17.293047,16.295708,,11.942632,25.142025,11.853151,41.47589
2023-11-12 12:00:00+00:00,19.510872,19.426388,14.871909,27.317472,14.424788,14.129481,13.035869,31.833675,14.723417,14.676408,11.60762,15.866098,12.111751,11.99724,20.504889,20.13412,13.140254,7.7618823,17.433174,31.631615,33.664314,70.951904,14.009695,438.4785,12.303811,14.110417,20.232634,56.731262,24.700207,32.53506,18.840628,15.374697,15.949438,45.836258,30.099987,37.658558,22.550674,12.0522585,38.189594,31.201159,25.229652,16.596865,11.022719,17.273363,19.36381,15.602996,16.234957,,11.654324,28.287745,11.143184,36.84872
2023-11-12 18:00:00+00:00,29.44011,18.532692,14.542404,21.980019,14.09707,13.0315695,13.785026,27.163593,13.880982,16.109741,11.400356,19.276968,11.877565,11.64127,19.690573,19.275276,12.83582,7.393811,16.88728,23.56146,27.375547,55.595142,15.275553,339.03168,11.687871,13.269858,18.73233,51.87847,21.247414,29.946701,18.886896,14.881772,14.460492,52.074078,27.88475,43.873722,19.893356,11.881328,47.655807,25.360182,31.723318,15.810549,10.858483,16.656603,17.969822,14.485377,15.962089,,11.417115,26.96115,10.621816,74.17017
2023-11-13 00:00:00+00:00,30.861992,17.83855,14.193089,18.459572,13.798161,12.226612,14.11966,24.123783,13.260615,16.545654,11.527139,21.258688,11.605762,11.312832,18.997107,18.609108,12.489066,7.157522,16.440847,18.363895,33.806553,47.5101,15.914289,240.47774,11.205466,12.676763,17.746885,48.21588,18.998104,27.903582,18.791773,14.405114,13.451593,57.85544,26.146624,42.00454,18.143349,11.680442,38.92617,39.06258,40.21044,15.196164,10.60717,16.18925,16.933884,13.709417,18.277485,,11.451009,24.833658,10.180973,184.59898
2023-11-13 06:00:00+00:00,24.66547,17.291288,13.843562,16.141169,13.479777,11.684769,13.14898,22.035454,12.7748575,15.141638,11.566189,40.492004,11.471596,11.054107,18.41055,17.47717,12.231923,6.992723,16.001348,14.991767,35.547905,42.357063,14.877637,174.66208,11.755003,12.2421875,17.010784,43.58698,17.486126,26.330677,17.48956,13.983193,12.704076,59.835632,21.718035,36.7253,16.85851,23.010387,32.007374,46.600655,35.31346,14.715029,10.382521,15.803617,16.17969,13.170795,19.47736,,23.982876,27.265882,9.8748045,228.99261
2023-11-13 12:00:00+00:00,20.694908,16.8968,13.536014,14.645313,13.161771,11.275656,13.615025,20.862928,12.423669,14.188555,11.2250395,65.22789,13.835814,10.942583,17.93044,16.713175,12.001814,6.8245487,15.651033,12.824853,34.609386,37.737514,14.124231,130.81415,64.48298,11.900809,16.463467,40.608414,19.276709,25.14866,16.566225,13.619452,12.212214,50.390858,20.825003,33.209522,15.929706,34.096195,24.170023,34.97315,27.304888,14.347575,10.225065,15.469943,15.626612,15.240875,17.529139,,32.23655,44.26922,9.624146,179.90422
2023-11-13 18:00:00+00:00,18.076288,16.570154,13.239509,13.6093645,12.935218,10.915812,14.093555,20.30221,12.114043,13.524108,11.520151,60.887962,15.296346,11.083136,17.544401,23.361032,11.761119,6.708075,15.371772,11.4105835,34.409313,35.059963,13.569418,101.218254,110.82213,11.630224,16.057281,60.04053,21.46315,24.169085,15.933859,13.27497,11.857112,84.382065,20.04011,47.479733,15.339793,30.004435,19.138058,27.590929,22.125916,14.070722,10.075879,15.246772,15.261709,21.887999,16.128065,,25.842983,81.562035,9.3867,139.13544
2023-11-14 00:00:00+00:00,16.261827,16.251873,12.934358,12.824659,12.692971,10.653822,20.434341,19.679768,11.798216,13.029611,12.39131,44.956573,13.865447,11.014745,17.801325,27.398552,11.561186,15.367077,15.030608,10.434268,26.812134,34.243366,13.124076,80.71154,90.11146,11.366023,15.719861,72.175415,20.37201,23.421679,15.457495,13.039997,11.515212,148.02847,29.162716,68.697784,14.903144,22.965761,15.884458,22.818657,20.619629,13.821103,9.864131,15.045382,14.905268,23.487038,15.099357,,20.37448,92.75216,9.174049,110.34835
2023-11-14 06:00:00+00:00,15.048493,15.962702,12.610725,12.2846985,12.390738,10.422021,31.670395,21.613586,11.545016,12.653435,12.391828,33.890865,12.629359,10.650432,23.370012,23.166975,11.376773,20.229143,14.728945,9.788449,21.10178,44.181538,12.775146,66.41586,60.98785,11.110359,15.479713,59.2943,19.569,22.866293,15.038368,12.8133545,11.254442,155.10506,34.105812,101.23363,14.485184,18.389566,13.721701,19.629116,19.4946,13.55432,9.617189,14.788165,14.45742,19.30325,14.35833,,16.55427,71.925026,8.980083,89.84782
2023-11-14 12:00:00+00:00,14.226667,20.733692,12.339583,11.920508,12.161182,10.234714,44.93586,22.619806,11.336696,12.362026,39.686375,26.849125,12.872488,10.423854,26.387278,20.1626,11.21096,15.615461,16.500803,9.393969,24.736046,104.9614,12.544155,56.495438,42.49385,10.9215555,16.174915,49.76739,25.297375,22.270958,14.72498,12.564495,11.040763,123.92123,26.357439,111.67564,16.255728,15.437743,12.292571,17.578423,21.280275,19.34518,9.475961,33.22392,14.138644,16.559818,13.868326,,14.117839,56.58798,8.810305,75.34521
2023-11-14 18:00:00+00:00,13.662389,24.614305,12.081269,11.600996,11.957396,10.056938,60.58469,20.781067,11.140412,12.121721,56.052963,22.381111,14.1693535,10.279526,51.803665,18.188337,11.055431,21.68938,17.819374,9.110112,26.625677,155.03981,12.308611,49.29443,31.25677,10.758408,16.457628,50.827385,36.163452,21.652147,14.45562,12.306888,10.85479,101.16933,21.44038,103.52083,26.178762,13.508246,11.365242,16.22812,39.731033,32.853996,9.528878,49.868675,13.885003,28.448324,13.463429,,12.534752,46.364746,8.651016,64.77632
2023-11-15 00:00:00+00:00,13.21273,22.267797,11.799098,11.305277,11.695436,9.853478,79.16456,19.551378,10.929065,11.888999,42.75082,19.422222,14.063864,10.149114,84.132416,16.849653,13.237525,36.610302,16.784252,8.860893,38.53068,145.02716,12.062443,43.792343,26.076174,10.703311,15.810559,50.909313,58.75203,21.055042,14.173891,12.009253,10.662145,83.92918,18.31286,100.587425,30.291697,12.1777,10.717353,15.2316065,46.614967,35.173565,9.432683,44.9348,13.655002,37.49453,13.091254,,11.419543,39.437447,8.471737,56.669827
