month,Azuay,Bolivar,Carchi,Ca?ñar,Chimborazo,Cotopaxi,El Oro,Esmeraldas,Galapagos,Guayas,IMBABURA,Loja,Los Rios,Manabi,Morona Santiago,Napo,Orellana,Pastaza,Pichincha,Santa Elena,Santo Domingo de los Tsachilas,Sucumbios,Tungurahua,Zamora Chinchipe
1/1/2013,26.8871339,27.41264831,32.19238798,27.7531523,30.10384629,29.35618316,19.88631484,32.60608701,13.20646857,26.37166585,30.95444904,21.70755776,28.62900166,30.78002569,31.670475,30.21249344,35.88602621,36.11010263,30.8396934,24.04135859,28.71507482,34.40934558,28.62290982,27.40744731
2/1/2013,30.71557142,31.85368141,33.91654851,32.10846342,32.99310579,32.5167303,24.12800727,35.14358536,23.67340714,31.33598083,32.94822737,25.46577998,33.62651357,34.61371078,34.55331359,32.90020634,38.25652294,38.60995074,33.37414012,28.31967242,32.00335453,36.6618829,31.35263261,30.49087551
3/1/2013,30.47618192,32.99801785,33.35733006,32.67846877,32.17638303,32.19226249,23.76734781,35.80566048,23.14847076,34.01340262,32.44649773,24.90299864,35.44477528,37.64502668,34.25196913,32.14381537,38.33230392,38.64176689,32.68598997,31.27900077,32.44129871,36.70275185,29.98051399,30.11960414
4/1/2013,30.82873527,32.94834479,33.86761594,32.59123168,32.3463869,32.68493397,22.81342479,36.26453173,21.15812539,32.59881328,32.93334557,23.531944,35.77007675,37.88845421,34.53345612,32.97833389,38.67225668,38.64530238,33.48010457,27.32763269,32.72112616,37.06960118,30.48742433,29.99975748
5/1/2013,29.39713566,30.55825716,33.41544147,30.62815902,31.23816037,30.819119,20.70032516,35.02120242,15.98728267,27.81337739,32.59064688,21.7701665,32.97726896,33.66377863,33.69486619,32.0982299,38.4230168,38.22621878,32.48962492,22.14701584,30.16695416,36.65005488,28.88379454,28.81129568
6/1/2013,29.80134748,29.73077773,32.42447884,30.43919012,31.12344848,29.99975783,21.89001128,33.92204905,14.25143252,27.31233833,31.10122949,21.60501199,31.98844055,31.38062688,33.96416675,31.98000556,38.26899446,38.20291937,31.56953566,22.57728713,29.48184844,36.49584903,29.02146563,29.83871795
7/1/2013,30.49226971,29.9383007,32.22739257,31.02398581,31.92070918,30.36433064,22.70340797,33.65563179,12.97327817,27.33503568,31.01728891,22.75684635,31.94167256,29.9571735,34.57648607,31.85755344,38.41707288,38.28813888,31.73555522,22.79084333,29.46269071,36.56933827,30.10466342,30.71820316
8/1/2013,27.19539459,27.61355325,30.42265345,27.15344157,29.3848595,28.61565576,18.41628795,31.14657604,12.33366874,23.36364967,28.6839061,19.06749368,29.24446526,26.36291004,32.67686154,30.97623838,37.51754728,37.33370818,29.87904689,19.37886504,27.47407537,35.53045878,28.41174134,27.70782279
9/1/2013,26.05786527,26.13487815,30.41192416,25.94665321,28.79515624,28.0483643,17.34321845,30.69561428,12.80177957,21.58263627,28.41127248,18.95016022,26.88082587,24.85160074,32.24946205,30.59490781,37.21048289,37.45686187,29.52139191,17.83622887,26.91441042,34.92703428,27.60124767,27.19421862
10/1/2013,26.14280163,25.58782972,31.74655392,26.66750186,29.70225945,28.81925507,17.71539804,31.10290544,12.58055276,22.73209422,29.93460493,20.48644387,25.75612861,26.14710348,32.4186781,30.95816963,36.86301391,36.9683829,30.62236933,20.91020776,27.52530804,35.14959268,28.01500837,27.83613134
11/1/2013,25.86585701,24.7114959,32.49215828,26.0841777,29.78117093,28.17076837,17.86590659,30.19939102,12.89069799,21.98553129,29.89823266,19.66929454,23.99130878,25.38641606,32.11873467,31.21722416,37.69674059,37.3896188,29.83177823,20.78003539,26.36226596,36.50106706,28.57801882,26.53186787
