datetime,streamflow_m^3/s
1992-02-05 00:00:00+00:00,794.14435
1992-02-06 00:00:00+00:00,663.4076
1992-02-07 00:00:00+00:00,515.63574
1992-02-08 00:00:00+00:00,444.16736
1992-02-09 00:00:00+00:00,458.8542
1992-02-10 00:00:00+00:00,549.16833
1992-02-11 00:00:00+00:00,674.3019
1992-02-12 00:00:00+00:00,841.47577
1992-02-13 00:00:00+00:00,1186.0215
1992-02-14 00:00:00+00:00,1759.8464
1992-02-15 00:00:00+00:00,2378.957
1992-02-16 00:00:00+00:00,2726.4512
1992-02-17 00:00:00+00:00,2797.3093
1992-02-18 00:00:00+00:00,2906.6736
1992-02-19 00:00:00+00:00,3033.7764
1992-02-20 00:00:00+00:00,3066.1318
1992-02-21 00:00:00+00:00,3029.222
1992-02-22 00:00:00+00:00,3079.9133
1992-02-23 00:00:00+00:00,3250.529
1992-02-24 00:00:00+00:00,3677.1934
1992-02-25 00:00:00+00:00,4192.4707
1992-02-26 00:00:00+00:00,4309.894
1992-02-27 00:00:00+00:00,3955.7964
1992-02-28 00:00:00+00:00,3462.4463
1992-02-29 00:00:00+00:00,3243.1199
1992-03-01 00:00:00+00:00,3200.738
1992-03-02 00:00:00+00:00,3055.61
1992-03-03 00:00:00+00:00,2990.9731
1992-03-04 00:00:00+00:00,3257.8164
1992-03-05 00:00:00+00:00,3637.6396
1992-03-06 00:00:00+00:00,3778.1514
1992-03-07 00:00:00+00:00,3736.1748
1992-03-08 00:00:00+00:00,3915.982
1992-03-09 00:00:00+00:00,4587.3315
1992-03-10 00:00:00+00:00,5276.5117
1992-03-11 00:00:00+00:00,5447.258
1992-03-12 00:00:00+00:00,5118.9
1992-03-13 00:00:00+00:00,4542.9395
1992-03-14 00:00:00+00:00,4184.5293
1992-03-15 00:00:00+00:00,4214.06
1992-03-16 00:00:00+00:00,4160.7617
1992-03-17 00:00:00+00:00,3698.677
1992-03-18 00:00:00+00:00,3090.9597
1992-03-19 00:00:00+00:00,2710.0305
1992-03-20 00:00:00+00:00,2490.6743
1992-03-21 00:00:00+00:00,2276.4343
1992-03-22 00:00:00+00:00,2037.8094
1992-03-23 00:00:00+00:00,1825.6013
1992-03-24 00:00:00+00:00,1714.1656
1992-03-25 00:00:00+00:00,1710.0569
1992-03-26 00:00:00+00:00,1784.5793
1992-03-27 00:00:00+00:00,1938.8357
1992-03-28 00:00:00+00:00,2139.9941
1992-03-29 00:00:00+00:00,2292.0647
1992-03-30 00:00:00+00:00,2299.1458
1992-03-31 00:00:00+00:00,2085.4124
1992-04-01 00:00:00+00:00,1729.3551
1992-04-02 00:00:00+00:00,1402.7649
1992-04-03 00:00:00+00:00,1215.5471
1992-04-04 00:00:00+00:00,1176.1842
1992-04-05 00:00:00+00:00,1270.0056
1992-04-06 00:00:00+00:00,1422.3319
1992-04-07 00:00:00+00:00,1513.3422
1992-04-08 00:00:00+00:00,1589.7505
1992-04-09 00:00:00+00:00,1671.5686
1992-04-10 00:00:00+00:00,1816.1519
1992-04-11 00:00:00+00:00,2017.3776
1992-04-12 00:00:00+00:00,2362.213
1992-04-13 00:00:00+00:00,2616.653
1992-04-14 00:00:00+00:00,2800.04
1992-04-15 00:00:00+00:00,2763.6245
1992-04-16 00:00:00+00:00,2509.1982
1992-04-17 00:00:00+00:00,2282.5862
1992-04-18 00:00:00+00:00,2123.288
1992-04-19 00:00:00+00:00,2061.3289
1992-04-20 00:00:00+00:00,2205.4043
1992-04-21 00:00:00+00:00,2545.4817
1992-04-22 00:00:00+00:00,2916.8062
1992-04-23 00:00:00+00:00,3113.2722
1992-04-24 00:00:00+00:00,2979.6292
1992-04-25 00:00:00+00:00,2757.1743
1992-04-26 00:00:00+00:00,2543.5425
1992-04-27 00:00:00+00:00,2345.1697
1992-04-28 00:00:00+00:00,2200.5217
1992-04-29 00:00:00+00:00,2112.358
1992-04-30 00:00:00+00:00,1974.5768
1992-05-01 00:00:00+00:00,1769.0323
1992-05-02 00:00:00+00:00,1596.7874
1992-05-03 00:00:00+00:00,1500.5094
1992-05-04 00:00:00+00:00,1554.7744
1992-05-05 00:00:00+00:00,1735.0201
1992-05-06 00:00:00+00:00,1828.4102
1992-05-07 00:00:00+00:00,1757.4655
1992-05-08 00:00:00+00:00,1602.0457
1992-05-09 00:00:00+00:00,1453.2634
1992-05-10 00:00:00+00:00,1354.5546
1992-05-11 00:00:00+00:00,1332.894
1992-05-12 00:00:00+00:00,1368.1301
1992-05-13 00:00:00+00:00,1451.6124
1992-05-14 00:00:00+00:00,1617.8632
1992-05-15 00:00:00+00:00,1944.5118
1992-05-16 00:00:00+00:00,2242.6675
1992-05-17 00:00:00+00:00,2338.875
1992-05-18 00:00:00+00:00,2166.9792
1992-05-19 00:00:00+00:00,1811.9459
1992-05-20 00:00:00+00:00,1495.2637
1992-05-21 00:00:00+00:00,1311.5464
1992-05-22 00:00:00+00:00,1220.8555
1992-05-23 00:00:00+00:00,1162.486
1992-05-24 00:00:00+00:00,1105.1333
1992-05-25 00:00:00+00:00,1053.9573
1992-05-26 00:00:00+00:00,1019.09534
1992-05-27 00:00:00+00:00,1002.12634
1992-05-28 00:00:00+00:00,991.70026
1992-05-29 00:00:00+00:00,971.2688
1992-05-30 00:00:00+00:00,942.0677
1992-05-31 00:00:00+00:00,916.10394
1992-06-01 00:00:00+00:00,900.0444
1992-06-02 00:00:00+00:00,903.6635
1992-06-03 00:00:00+00:00,999.3168
1992-06-04 00:00:00+00:00,1102.9539
1992-06-05 00:00:00+00:00,1081.748
1992-06-06 00:00:00+00:00,963.24554
1992-06-07 00:00:00+00:00,845.0931
1992-06-08 00:00:00+00:00,772.91187
1992-06-09 00:00:00+00:00,741.94025
1992-06-10 00:00:00+00:00,730.3933
1992-06-11 00:00:00+00:00,729.86707
1992-06-12 00:00:00+00:00,737.0284
1992-06-13 00:00:00+00:00,744.3184
1992-06-14 00:00:00+00:00,732.1937
1992-06-15 00:00:00+00:00,698.5062
1992-06-16 00:00:00+00:00,664.3702
1992-06-17 00:00:00+00:00,644.86096
1992-06-18 00:00:00+00:00,640.2555
1992-06-19 00:00:00+00:00,639.8128
1992-06-20 00:00:00+00:00,630.1141
1992-06-21 00:00:00+00:00,610.6096
1992-06-22 00:00:00+00:00,589.5656
1992-06-23 00:00:00+00:00,571.00165
1992-06-24 00:00:00+00:00,557.2904
1992-06-25 00:00:00+00:00,547.0421
1992-06-26 00:00:00+00:00,535.0649
1992-06-27 00:00:00+00:00,520.1984
1992-06-28 00:00:00+00:00,506.16025
1992-06-29 00:00:00+00:00,497.2766
1992-06-30 00:00:00+00:00,498.08603
1992-07-01 00:00:00+00:00,505.6073
1992-07-02 00:00:00+00:00,511.19675
1992-07-03 00:00:00+00:00,505.03647
1992-07-04 00:00:00+00:00,487.03464
1992-07-05 00:00:00+00:00,468.08646
1992-07-06 00:00:00+00:00,454.35712
1992-07-07 00:00:00+00:00,444.4049
1992-07-08 00:00:00+00:00,435.67886
1992-07-09 00:00:00+00:00,425.61334
1992-07-10 00:00:00+00:00,413.49142
1992-07-11 00:00:00+00:00,402.184
1992-07-12 00:00:00+00:00,394.26572
1992-07-13 00:00:00+00:00,390.54178
1992-07-14 00:00:00+00:00,388.6149
1992-07-15 00:00:00+00:00,384.60843
1992-07-16 00:00:00+00:00,376.33453
1992-07-17 00:00:00+00:00,366.11142
1992-07-18 00:00:00+00:00,357.9267
1992-07-19 00:00:00+00:00,352.25977
1992-07-20 00:00:00+00:00,348.35565
1992-07-21 00:00:00+00:00,347.44934
1992-07-22 00:00:00+00:00,347.63297
1992-07-23 00:00:00+00:00,344.26114
1992-07-24 00:00:00+00:00,336.37234
1992-07-25 00:00:00+00:00,326.52832
1992-07-26 00:00:00+00:00,317.8992
1992-07-27 00:00:00+00:00,311.92297
1992-07-28 00:00:00+00:00,307.25323
1992-07-29 00:00:00+00:00,301.64212
1992-07-30 00:00:00+00:00,295.27606
1992-07-31 00:00:00+00:00,288.78073
1992-08-01 00:00:00+00:00,282.5509
1992-08-02 00:00:00+00:00,276.30954
1992-08-03 00:00:00+00:00,269.9547
1992-08-04 00:00:00+00:00,264.20737
1992-08-05 00:00:00+00:00,260.2684
1992-08-06 00:00:00+00:00,258.6395
1992-08-07 00:00:00+00:00,257.97696
1992-08-08 00:00:00+00:00,255.51231
1992-08-09 00:00:00+00:00,250.92834
1992-08-10 00:00:00+00:00,246.12903
1992-08-11 00:00:00+00:00,240.94392
1992-08-12 00:00:00+00:00,234.91196
1992-08-13 00:00:00+00:00,228.25224
1992-08-14 00:00:00+00:00,221.56062
1992-08-15 00:00:00+00:00,215.5518
1992-08-16 00:00:00+00:00,210.53831
1992-08-17 00:00:00+00:00,206.06862
1992-08-18 00:00:00+00:00,201.40833
1992-08-19 00:00:00+00:00,197.26141
1992-08-20 00:00:00+00:00,193.6361
1992-08-21 00:00:00+00:00,190.6353
1992-08-22 00:00:00+00:00,187.417
1992-08-23 00:00:00+00:00,183.6109
1992-08-24 00:00:00+00:00,179.50491
1992-08-25 00:00:00+00:00,175.11668
1992-08-26 00:00:00+00:00,170.587
1992-08-27 00:00:00+00:00,166.9004
1992-08-28 00:00:00+00:00,164.31409
1992-08-29 00:00:00+00:00,162.731
1992-08-30 00:00:00+00:00,160.70404
1992-08-31 00:00:00+00:00,157.48782
1992-09-01 00:00:00+00:00,153.59752
1992-09-02 00:00:00+00:00,149.49728
1992-09-03 00:00:00+00:00,146.2478
1992-09-04 00:00:00+00:00,144.34435
1992-09-05 00:00:00+00:00,143.01733
1992-09-06 00:00:00+00:00,140.85449
1992-09-07 00:00:00+00:00,138.02437
1992-09-08 00:00:00+00:00,134.93492
1992-09-09 00:00:00+00:00,131.30385
1992-09-10 00:00:00+00:00,127.624214
1992-09-11 00:00:00+00:00,124.36801
1992-09-12 00:00:00+00:00,121.45586
1992-09-13 00:00:00+00:00,118.31268
1992-09-14 00:00:00+00:00,114.60181
1992-09-15 00:00:00+00:00,110.65388
1992-09-16 00:00:00+00:00,106.89813
1992-09-17 00:00:00+00:00,103.19932
1992-09-18 00:00:00+00:00,99.43238
1992-09-19 00:00:00+00:00,96.45971
1992-09-20 00:00:00+00:00,94.61525
1992-09-21 00:00:00+00:00,92.972115
1992-09-22 00:00:00+00:00,90.63845
1992-09-23 00:00:00+00:00,87.57113
1992-09-24 00:00:00+00:00,84.55474
1992-09-25 00:00:00+00:00,81.96672
1992-09-26 00:00:00+00:00,79.094284
1992-09-27 00:00:00+00:00,76.02883
1992-09-28 00:00:00+00:00,75.57171
1992-09-29 00:00:00+00:00,77.93155
1992-09-30 00:00:00+00:00,78.54731
1992-10-01 00:00:00+00:00,74.58037
1992-10-02 00:00:00+00:00,68.832054
1992-10-03 00:00:00+00:00,65.58313
1992-10-04 00:00:00+00:00,66.133286
1992-10-05 00:00:00+00:00,68.01831
1992-10-06 00:00:00+00:00,69.14409
1992-10-07 00:00:00+00:00,69.513855
1992-10-08 00:00:00+00:00,67.21185
1992-10-09 00:00:00+00:00,61.9281
1992-10-10 00:00:00+00:00,56.676823
1992-10-11 00:00:00+00:00,53.39095
1992-10-12 00:00:00+00:00,51.132412
1992-10-13 00:00:00+00:00,48.677113
1992-10-14 00:00:00+00:00,45.781654
1992-10-15 00:00:00+00:00,42.774433
1992-10-16 00:00:00+00:00,40.679546
1992-10-17 00:00:00+00:00,39.03738
1992-10-18 00:00:00+00:00,37.582047
1992-10-19 00:00:00+00:00,35.70817
1992-10-20 00:00:00+00:00,33.42768
1992-10-21 00:00:00+00:00,32.680313
1992-10-22 00:00:00+00:00,32.968414
1992-10-23 00:00:00+00:00,32.55769
1992-10-24 00:00:00+00:00,31.837809
1992-10-25 00:00:00+00:00,32.926838
1992-10-26 00:00:00+00:00,33.52951
1992-10-27 00:00:00+00:00,30.791689
1992-10-28 00:00:00+00:00,26.53681
1992-10-29 00:00:00+00:00,22.558672
1992-10-30 00:00:00+00:00,19.520739
1992-10-31 00:00:00+00:00,17.522413
1992-11-01 00:00:00+00:00,16.43255
1992-11-02 00:00:00+00:00,16.862339
1992-11-03 00:00:00+00:00,18.534159
1992-11-04 00:00:00+00:00,50.87032
1992-11-05 00:00:00+00:00,193.39351
1992-11-06 00:00:00+00:00,347.7695
1992-11-07 00:00:00+00:00,348.33005
1992-11-08 00:00:00+00:00,232.71835
1992-11-09 00:00:00+00:00,118.80067
1992-11-10 00:00:00+00:00,53.681263
1992-11-11 00:00:00+00:00,26.02963
1992-11-12 00:00:00+00:00,19.43461
1992-11-13 00:00:00+00:00,33.37576
1992-11-14 00:00:00+00:00,52.685062
1992-11-15 00:00:00+00:00,55.784645
1992-11-16 00:00:00+00:00,46.91728
1992-11-17 00:00:00+00:00,37.320034
1992-11-18 00:00:00+00:00,29.642183
1992-11-19 00:00:00+00:00,24.585424
1992-11-20 00:00:00+00:00,29.741674
1992-11-21 00:00:00+00:00,58.844875
1992-11-22 00:00:00+00:00,146.18231
1992-11-23 00:00:00+00:00,257.03833
1992-11-24 00:00:00+00:00,357.17487
1992-11-25 00:00:00+00:00,490.72272
1992-11-26 00:00:00+00:00,809.9921
1992-11-27 00:00:00+00:00,1315.8162
1992-11-28 00:00:00+00:00,1639.8375
1992-11-29 00:00:00+00:00,1537.5496
1992-11-30 00:00:00+00:00,1218.6525
1992-12-01 00:00:00+00:00,943.1033
1992-12-02 00:00:00+00:00,771.48944
1992-12-03 00:00:00+00:00,655.2861
1992-12-04 00:00:00+00:00,530.0619
1992-12-05 00:00:00+00:00,375.33438
1992-12-06 00:00:00+00:00,238.57286
1992-12-07 00:00:00+00:00,154.8967
1992-12-08 00:00:00+00:00,120.58567
1992-12-09 00:00:00+00:00,120.38741
1992-12-10 00:00:00+00:00,129.40138
1992-12-11 00:00:00+00:00,121.67753
1992-12-12 00:00:00+00:00,96.59152
1992-12-13 00:00:00+00:00,80.08018
1992-12-14 00:00:00+00:00,83.64691
1992-12-15 00:00:00+00:00,89.99282
1992-12-16 00:00:00+00:00,94.09851
1992-12-17 00:00:00+00:00,106.833046
1992-12-18 00:00:00+00:00,134.62784
1992-12-19 00:00:00+00:00,187.82875
1992-12-20 00:00:00+00:00,254.75189
1992-12-21 00:00:00+00:00,337.6733
1992-12-22 00:00:00+00:00,558.5484
1992-12-23 00:00:00+00:00,1069.7568
1992-12-24 00:00:00+00:00,1813.6487
1992-12-25 00:00:00+00:00,2356.433
1992-12-26 00:00:00+00:00,2253.1794
1992-12-27 00:00:00+00:00,1764.5663
1992-12-28 00:00:00+00:00,1493.7634
1992-12-29 00:00:00+00:00,1617.6427
1992-12-30 00:00:00+00:00,1787.9747
1992-12-31 00:00:00+00:00,1838.1411
1993-01-01 00:00:00+00:00,1762.4475
1993-01-02 00:00:00+00:00,1518.3007
1993-01-03 00:00:00+00:00,1212.0892
1993-01-04 00:00:00+00:00,963.8702
1993-01-05 00:00:00+00:00,785.0677
1993-01-06 00:00:00+00:00,656.8771
1993-01-07 00:00:00+00:00,558.7579
1993-01-08 00:00:00+00:00,462.9514
1993-01-09 00:00:00+00:00,357.92914
1993-01-10 00:00:00+00:00,255.59076
1993-01-11 00:00:00+00:00,173.71907
1993-01-12 00:00:00+00:00,122.95456
1993-01-13 00:00:00+00:00,113.10538
1993-01-14 00:00:00+00:00,137.35667
1993-01-15 00:00:00+00:00,194.96924
1993-01-16 00:00:00+00:00,312.75784
1993-01-17 00:00:00+00:00,452.74698
1993-01-18 00:00:00+00:00,546.9618
1993-01-19 00:00:00+00:00,665.2775
1993-01-20 00:00:00+00:00,964.82916
1993-01-21 00:00:00+00:00,1339.7347
1993-01-22 00:00:00+00:00,1587.728
1993-01-23 00:00:00+00:00,1651.2778
1993-01-24 00:00:00+00:00,1616.094
1993-01-25 00:00:00+00:00,1562.7203
1993-01-26 00:00:00+00:00,1517.9883
1993-01-27 00:00:00+00:00,1484.5459
1993-01-28 00:00:00+00:00,1454.0107
1993-01-29 00:00:00+00:00,1353.9703
1993-01-30 00:00:00+00:00,1188.1533
1993-01-31 00:00:00+00:00,1115.682
1993-02-01 00:00:00+00:00,1281.1018
1993-02-02 00:00:00+00:00,1643.2828
1993-02-03 00:00:00+00:00,2108.4702
1993-02-04 00:00:00+00:00,2460.7095
1993-02-05 00:00:00+00:00,2617.4854
1993-02-06 00:00:00+00:00,2673.0479
1993-02-07 00:00:00+00:00,2449.1147
1993-02-08 00:00:00+00:00,2006.3081
1993-02-09 00:00:00+00:00,1661.4874
1993-02-10 00:00:00+00:00,1547.1586
1993-02-11 00:00:00+00:00,1576.0741
1993-02-12 00:00:00+00:00,1607.6313
1993-02-13 00:00:00+00:00,1678.4989
1993-02-14 00:00:00+00:00,1839.8629
1993-02-15 00:00:00+00:00,2036.4205
1993-02-16 00:00:00+00:00,2265.0337
1993-02-17 00:00:00+00:00,2736.0352
1993-02-18 00:00:00+00:00,3411.8599
1993-02-19 00:00:00+00:00,3891.3162
1993-02-20 00:00:00+00:00,4027.7456
1993-02-21 00:00:00+00:00,3832.8486
1993-02-22 00:00:00+00:00,3455.2664
1993-02-23 00:00:00+00:00,3069.2068
1993-02-24 00:00:00+00:00,2653.8193
1993-02-25 00:00:00+00:00,2279.7139
1993-02-26 00:00:00+00:00,2023.7991
1993-02-27 00:00:00+00:00,1861.2332
1993-02-28 00:00:00+00:00,1819.7484
1993-03-01 00:00:00+00:00,1938.8546
1993-03-02 00:00:00+00:00,2152.068
1993-03-03 00:00:00+00:00,2380.2996
1993-03-04 00:00:00+00:00,2553.2444
1993-03-05 00:00:00+00:00,2772.4644
1993-03-06 00:00:00+00:00,3025.426
1993-03-07 00:00:00+00:00,3255.9956
1993-03-08 00:00:00+00:00,3357.225
1993-03-09 00:00:00+00:00,3324.2803
1993-03-10 00:00:00+00:00,3172.265
1993-03-11 00:00:00+00:00,2925.5842
1993-03-12 00:00:00+00:00,2756.8184
1993-03-13 00:00:00+00:00,2699.9368
1993-03-14 00:00:00+00:00,2602.1873
1993-03-15 00:00:00+00:00,2452.5537
1993-03-16 00:00:00+00:00,2348.2356
1993-03-17 00:00:00+00:00,2361.1968
1993-03-18 00:00:00+00:00,2490.0232
1993-03-19 00:00:00+00:00,2903.666
1993-03-20 00:00:00+00:00,3089.0366
1993-03-21 00:00:00+00:00,2952.992
1993-03-22 00:00:00+00:00,2938.9614
1993-03-23 00:00:00+00:00,3033.8567
1993-03-24 00:00:00+00:00,3062.8577
1993-03-25 00:00:00+00:00,3060.7249
1993-03-26 00:00:00+00:00,3208.8362
1993-03-27 00:00:00+00:00,3361.9636
1993-03-28 00:00:00+00:00,3348.0574
1993-03-29 00:00:00+00:00,3261.4324
1993-03-30 00:00:00+00:00,3145.1987
1993-03-31 00:00:00+00:00,3056.9314
1993-04-01 00:00:00+00:00,3072.3372
1993-04-02 00:00:00+00:00,3143.7666
1993-04-03 00:00:00+00:00,3247.559
1993-04-04 00:00:00+00:00,3315.9106
1993-04-05 00:00:00+00:00,3177.567
1993-04-06 00:00:00+00:00,2889.8867
1993-04-07 00:00:00+00:00,2620.2756
1993-04-08 00:00:00+00:00,2530.2537
1993-04-09 00:00:00+00:00,2650.3445
1993-04-10 00:00:00+00:00,2779.4878
1993-04-11 00:00:00+00:00,2728.3027
1993-04-12 00:00:00+00:00,2543.0093
1993-04-13 00:00:00+00:00,2347.0217
1993-04-14 00:00:00+00:00,2208.4841
1993-04-15 00:00:00+00:00,2114.6162
1993-04-16 00:00:00+00:00,2033.8019
1993-04-17 00:00:00+00:00,1990.1836
1993-04-18 00:00:00+00:00,1952.774
1993-04-19 00:00:00+00:00,1968.6455
1993-04-20 00:00:00+00:00,2109.656
1993-04-21 00:00:00+00:00,2230.8167
1993-04-22 00:00:00+00:00,2208.173
1993-04-23 00:00:00+00:00,2145.8313
1993-04-24 00:00:00+00:00,2104.4126
1993-04-25 00:00:00+00:00,2144.4124
1993-04-26 00:00:00+00:00,2210.0063
1993-04-27 00:00:00+00:00,2262.4783
1993-04-28 00:00:00+00:00,2260.0605
1993-04-29 00:00:00+00:00,2270.8535
1993-04-30 00:00:00+00:00,2347.4263
1993-05-01 00:00:00+00:00,2450.1191
1993-05-02 00:00:00+00:00,2488.9902
1993-05-03 00:00:00+00:00,2409.0151
1993-05-04 00:00:00+00:00,2286.3335
1993-05-05 00:00:00+00:00,2182.8047
1993-05-06 00:00:00+00:00,2058.2876
1993-05-07 00:00:00+00:00,1995.9513
1993-05-08 00:00:00+00:00,2118.876
1993-05-09 00:00:00+00:00,2210.538
1993-05-10 00:00:00+00:00,2150.5857
1993-05-11 00:00:00+00:00,1999.9293
1993-05-12 00:00:00+00:00,1842.4956
1993-05-13 00:00:00+00:00,1725.9265
1993-05-14 00:00:00+00:00,1621.5734
1993-05-15 00:00:00+00:00,1510.4175
1993-05-16 00:00:00+00:00,1413.1462
1993-05-17 00:00:00+00:00,1340.541
1993-05-18 00:00:00+00:00,1283.8
1993-05-19 00:00:00+00:00,1233.3512
1993-05-20 00:00:00+00:00,1187.1338
1993-05-21 00:00:00+00:00,1145.2849
1993-05-22 00:00:00+00:00,1107.4943
1993-05-23 00:00:00+00:00,1076.9229
1993-05-24 00:00:00+00:00,1047.9048
1993-05-25 00:00:00+00:00,1023.5488
1993-05-26 00:00:00+00:00,1011.12274
1993-05-27 00:00:00+00:00,1006.23096
1993-05-28 00:00:00+00:00,1001.08875
1993-05-29 00:00:00+00:00,988.7071
1993-05-30 00:00:00+00:00,965.13226
1993-05-31 00:00:00+00:00,932.2831
1993-06-01 00:00:00+00:00,896.0991
1993-06-02 00:00:00+00:00,865.6589
1993-06-03 00:00:00+00:00,841.0642
1993-06-04 00:00:00+00:00,817.05695
1993-06-05 00:00:00+00:00,793.746
1993-06-06 00:00:00+00:00,771.5929
1993-06-07 00:00:00+00:00,750.04913
1993-06-08 00:00:00+00:00,728.1355
1993-06-09 00:00:00+00:00,707.0579
1993-06-10 00:00:00+00:00,689.6348
1993-06-11 00:00:00+00:00,675.27905
1993-06-12 00:00:00+00:00,661.81146
1993-06-13 00:00:00+00:00,646.3592
1993-06-14 00:00:00+00:00,628.4331
1993-06-15 00:00:00+00:00,610.4776
1993-06-16 00:00:00+00:00,594.12744
1993-06-17 00:00:00+00:00,579.6678
1993-06-18 00:00:00+00:00,569.1863
1993-06-19 00:00:00+00:00,562.5655
1993-06-20 00:00:00+00:00,557.2558
1993-06-21 00:00:00+00:00,549.70544
1993-06-22 00:00:00+00:00,539.6117
1993-06-23 00:00:00+00:00,528.1446
1993-06-24 00:00:00+00:00,515.99634
1993-06-25 00:00:00+00:00,503.2879
1993-06-26 00:00:00+00:00,490.88254
1993-06-27 00:00:00+00:00,479.38745
1993-06-28 00:00:00+00:00,467.5169
1993-06-29 00:00:00+00:00,454.6908
1993-06-30 00:00:00+00:00,442.21243
1993-07-01 00:00:00+00:00,431.63098
1993-07-02 00:00:00+00:00,425.6672
1993-07-03 00:00:00+00:00,424.9899
1993-07-04 00:00:00+00:00,423.2553
1993-07-05 00:00:00+00:00,414.97662
1993-07-06 00:00:00+00:00,401.7072
1993-07-07 00:00:00+00:00,386.8223
1993-07-08 00:00:00+00:00,372.99817
1993-07-09 00:00:00+00:00,360.6494
1993-07-10 00:00:00+00:00,350.33365
1993-07-11 00:00:00+00:00,342.2258
1993-07-12 00:00:00+00:00,334.71848
1993-07-13 00:00:00+00:00,326.99466
1993-07-14 00:00:00+00:00,320.09415
1993-07-15 00:00:00+00:00,315.19785
1993-07-16 00:00:00+00:00,311.16348
1993-07-17 00:00:00+00:00,306.85437
1993-07-18 00:00:00+00:00,303.1471
1993-07-19 00:00:00+00:00,297.83597
1993-07-20 00:00:00+00:00,290.3302
1993-07-21 00:00:00+00:00,283.24643
1993-07-22 00:00:00+00:00,279.14117
1993-07-23 00:00:00+00:00,282.3612
1993-07-24 00:00:00+00:00,291.83932
1993-07-25 00:00:00+00:00,295.31973
1993-07-26 00:00:00+00:00,286.9744
1993-07-27 00:00:00+00:00,270.4817
1993-07-28 00:00:00+00:00,253.94276
1993-07-29 00:00:00+00:00,242.93628
1993-07-30 00:00:00+00:00,238.6702
1993-07-31 00:00:00+00:00,237.42743
1993-08-01 00:00:00+00:00,233.09244
1993-08-02 00:00:00+00:00,224.58603
1993-08-03 00:00:00+00:00,216.72696
1993-08-04 00:00:00+00:00,212.63783
1993-08-05 00:00:00+00:00,212.3114
1993-08-06 00:00:00+00:00,210.64944
1993-08-07 00:00:00+00:00,206.46834
1993-08-08 00:00:00+00:00,202.10435
1993-08-09 00:00:00+00:00,199.76181
1993-08-10 00:00:00+00:00,200.60779
1993-08-11 00:00:00+00:00,204.46571
1993-08-12 00:00:00+00:00,207.37228
1993-08-13 00:00:00+00:00,204.92941
1993-08-14 00:00:00+00:00,197.50854
1993-08-15 00:00:00+00:00,189.26442
1993-08-16 00:00:00+00:00,180.71129
1993-08-17 00:00:00+00:00,171.04337
1993-08-18 00:00:00+00:00,162.06296
1993-08-19 00:00:00+00:00,154.96252
1993-08-20 00:00:00+00:00,149.55193
1993-08-21 00:00:00+00:00,145.9605
1993-08-22 00:00:00+00:00,143.4362
1993-08-23 00:00:00+00:00,140.5145
1993-08-24 00:00:00+00:00,136.58603
1993-08-25 00:00:00+00:00,132.68825
1993-08-26 00:00:00+00:00,129.12549
1993-08-27 00:00:00+00:00,126.26667
1993-08-28 00:00:00+00:00,125.384155
1993-08-29 00:00:00+00:00,127.106735
1993-08-30 00:00:00+00:00,130.85748
1993-08-31 00:00:00+00:00,135.81248
1993-09-01 00:00:00+00:00,140.2587
1993-09-02 00:00:00+00:00,144.78387
1993-09-03 00:00:00+00:00,144.581
1993-09-04 00:00:00+00:00,138.21495
1993-09-05 00:00:00+00:00,133.36053
1993-09-06 00:00:00+00:00,127.38736
1993-09-07 00:00:00+00:00,119.28095
1993-09-08 00:00:00+00:00,115.89624
1993-09-09 00:00:00+00:00,116.65476
1993-09-10 00:00:00+00:00,114.15947
1993-09-11 00:00:00+00:00,108.16805
1993-09-12 00:00:00+00:00,103.03752
1993-09-13 00:00:00+00:00,102.090324
1993-09-14 00:00:00+00:00,111.1811
1993-09-15 00:00:00+00:00,124.1814
1993-09-16 00:00:00+00:00,123.67162
1993-09-17 00:00:00+00:00,107.85555
1993-09-18 00:00:00+00:00,90.11776
1993-09-19 00:00:00+00:00,78.22782
1993-09-20 00:00:00+00:00,72.22144
1993-09-21 00:00:00+00:00,69.24034
1993-09-22 00:00:00+00:00,66.17557
1993-09-23 00:00:00+00:00,62.308403
1993-09-24 00:00:00+00:00,58.496372
1993-09-25 00:00:00+00:00,55.780396
1993-09-26 00:00:00+00:00,54.64625
1993-09-27 00:00:00+00:00,53.921062
1993-09-28 00:00:00+00:00,51.989952
1993-09-29 00:00:00+00:00,48.86061
1993-09-30 00:00:00+00:00,45.431255
1993-10-01 00:00:00+00:00,42.476887
1993-10-02 00:00:00+00:00,40.0075
1993-10-03 00:00:00+00:00,37.645226
1993-10-04 00:00:00+00:00,35.23628
1993-10-05 00:00:00+00:00,32.79339
1993-10-06 00:00:00+00:00,30.19148
1993-10-07 00:00:00+00:00,27.533037
1993-10-08 00:00:00+00:00,25.480469
1993-10-09 00:00:00+00:00,24.177824
1993-10-10 00:00:00+00:00,23.482733
1993-10-11 00:00:00+00:00,27.100586
1993-10-12 00:00:00+00:00,34.717293
1993-10-13 00:00:00+00:00,39.410942
1993-10-14 00:00:00+00:00,36.738476
1993-10-15 00:00:00+00:00,30.699532
1993-10-16 00:00:00+00:00,25.89737
1993-10-17 00:00:00+00:00,22.073534
1993-10-18 00:00:00+00:00,20.32716
1993-10-19 00:00:00+00:00,20.10969
1993-10-20 00:00:00+00:00,18.911379
1993-10-21 00:00:00+00:00,16.486004
1993-10-22 00:00:00+00:00,14.119747
