datetime,ensemble_01_m^3/s,ensemble_10_m^3/s,ensemble_11_m^3/s,ensemble_12_m^3/s,ensemble_13_m^3/s,ensemble_14_m^3/s,ensemble_15_m^3/s,ensemble_16_m^3/s,ensemble_17_m^3/s,ensemble_18_m^3/s,ensemble_19_m^3/s,ensemble_02_m^3/s,ensemble_20_m^3/s,ensemble_21_m^3/s,ensemble_22_m^3/s,ensemble_23_m^3/s,ensemble_24_m^3/s,ensemble_25_m^3/s,ensemble_26_m^3/s,ensemble_27_m^3/s,ensemble_28_m^3/s,ensemble_29_m^3/s,ensemble_03_m^3/s,ensemble_30_m^3/s,ensemble_31_m^3/s,ensemble_32_m^3/s,ensemble_33_m^3/s,ensemble_34_m^3/s,ensemble_35_m^3/s,ensemble_36_m^3/s,ensemble_37_m^3/s,ensemble_38_m^3/s,ensemble_39_m^3/s,ensemble_04_m^3/s,ensemble_40_m^3/s,ensemble_41_m^3/s,ensemble_42_m^3/s,ensemble_43_m^3/s,ensemble_44_m^3/s,ensemble_45_m^3/s,ensemble_46_m^3/s,ensemble_47_m^3/s,ensemble_48_m^3/s,ensemble_49_m^3/s,ensemble_05_m^3/s,ensemble_50_m^3/s,ensemble_51_m^3/s,ensemble_52_m^3/s,ensemble_06_m^3/s,ensemble_07_m^3/s,ensemble_08_m^3/s,ensemble_09_m^3/s
2024-02-21 12:00:00+00:00,178.79008,6.6350183,0.2504728,27.965767,126.934654,18.636324,4.7412944,0.19399053,32.28695,81.7872,64.49325,18.55771,1.6261203,6.7131,0.39774132,63.14621,236.98187,22.613283,0.26838636,1.5614392,43.82722,11.003929,11.715569,3.9713247,4.4271607,35.384468,1.4727396,4.860128,10.710289,0.17117725,24.15251,5.272614,0.1979115,2.846563,32.82469,32.29118,5.86729,2.0265388,1.6889632,23.555561,0.16527042,2.0120044,23.996727,1.687332,43.12163,0.46387583,39.3872,28.723063,80.10428,9.114458,3.254601,11.332156
2024-02-21 18:00:00+00:00,245.45999,4.3141766,0.19211575,19.77312,91.39422,22.637634,2.7878475,0.19094804,19.98157,110.53199,70.5972,12.192516,1.2449715,4.373666,0.3053936,44.42,171.9646,18.739706,0.23272803,0.9039664,45.04618,8.474323,36.230675,2.4754987,2.7534912,46.617302,1.1174327,3.4789999,6.4272504,0.1545933,15.959504,5.476169,0.17419627,3.6233892,19.785124,19.513554,3.7709234,1.3691212,1.1909468,66.9915,0.10662011,1.4146303,58.423428,1.2955725,38.415134,0.4392134,29.147087,17.266445,79.692276,5.5079913,3.7413542,7.7727685
2024-02-22 00:00:00+00:00,231.33067,3.1894984,0.14787546,16.948145,60.17368,23.701345,1.6299641,0.1870087,12.126845,109.85812,81.80501,11.779737,0.9023721,2.8691127,0.30062813,51.055374,111.65502,16.581285,0.23008598,0.5239836,36.794464,14.084769,55.77105,1.5200382,1.6461382,38.892075,1.0489175,2.3353949,3.8458047,0.25617096,9.672117,3.4560935,0.1716756,3.4078927,20.198355,11.783125,2.5267832,1.0165992,0.85595375,85.95353,0.087492,0.9983051,93.91021,0.9287989,29.288122,0.47707674,20.728018,11.047631,68.34088,3.5942495,3.6892564,5.374947
2024-02-22 06:00:00+00:00,165.68423,2.224081,0.102547586,12.552347,37.493835,25.270811,0.942955,0.14997917,7.253768,87.06135,70.44883,20.604927,0.6116796,1.8489428,0.28805023,52.591923,69.413,12.880719,0.20299602,0.3438844,25.282228,15.8124,52.417072,0.9583596,0.9660281,33.56824,0.9154109,1.482375,2.277146,0.27475366,5.864363,2.208177,0.16799301,2.5252006,29.448248,7.885206,1.6222924,0.7328285,0.6415013,73.23271,0.09939206,0.669811,91.24097,0.6243638,19.867802,0.518499,13.647997,,78.60042,2.466854,2.5142334,3.5849905
2024-02-22 12:00:00+00:00,110.72898,1.470268,0.08597807,8.891559,22.658422,23.89718,0.57626945,0.10955124,4.3397293,60.90952,59.407772,19.49543,0.42192835,1.265763,0.18599007,40.951828,42.17612,11.204338,0.15330383,0.25852802,16.230082,13.176612,38.127487,0.6154442,0.6069749,30.268866,0.7445137,0.94930255,1.3433045,0.20817275,9.809008,1.6150819,0.14433038,1.7023625,27.463596,5.3712325,1.0052536,0.526557,0.5876731,49.830433,0.11917169,0.4671891,67.28463,0.45552805,12.661167,0.4368309,8.656205,,118.78528,1.8204238,1.6316046,3.740473
2024-02-22 18:00:00+00:00,77.962585,0.9622367,0.11975605,6.611869,13.482891,18.668192,6.5253325,0.07523966,2.1089597,38.769478,48.68734,16.611841,0.3278547,0.8689923,0.23403071,29.791746,25.093124,14.412056,0.21953437,0.17687215,10.334873,9.096816,25.2331,0.4048784,0.5610437,24.841257,0.6755663,0.78183186,0.8777228,0.13344051,21.918676,1.7490532,0.175004,1.3400314,20.29181,3.4703107,0.7299644,0.40610865,0.8313788,32.491985,0.09983038,0.36714342,44.23892,0.42794722,7.7407136,0.3192166,5.3558908,,120.72254,1.5081648,1.0194583,6.5980453
2024-02-23 00:00:00+00:00,65.08588,0.6049426,0.15938562,5.3308377,8.029593,12.645357,19.42986,0.04697726,9.833791,23.622704,34.858185,18.210764,0.21468163,1.0030074,0.26564726,37.944626,16.801323,23.939804,0.25455052,0.13921776,6.5734634,5.736612,16.267282,0.28364766,0.5077734,19.488274,0.8245639,0.95754164,0.63991344,0.089455344,47.465263,8.621826,0.17435634,0.8589471,15.413559,2.3595474,0.5289832,0.32709315,1.4249446,20.341528,0.09641768,0.2836427,27.631659,0.46864054,5.014448,0.2321029,3.2821264,,96.71565,2.5154169,0.65948814,23.522701
2024-02-23 06:00:00+00:00,48.958424,0.37539873,0.14111106,4.4700894,4.7690396,7.590696,15.680487,0.045175593,26.547499,14.095168,22.635157,14.260099,0.13120751,0.96435803,0.21441917,48.949257,14.119392,25.052395,0.21326762,0.14222707,4.057261,3.5446362,10.290993,0.20461014,0.3873247,12.743046,1.0935218,0.96497685,0.4194262,0.066467136,59.55313,10.379615,0.15268132,2.4190574,12.471563,2.102462,0.36438978,0.2856809,1.3455242,25.406502,0.09107851,0.2592103,16.83359,0.44271106,3.3707469,0.17605314,1.9821827,,65.736595,3.4768758,0.45297134,39.053402
2024-02-23 12:00:00+00:00,33.69514,0.27226117,0.112009905,3.4671688,2.7930088,8.651152,10.432522,0.08033499,42.725582,8.312143,14.144132,9.465523,0.09544585,1.3705878,0.1536932,43.411777,13.00826,30.675497,0.14830466,0.100897536,2.4604337,2.4303825,5.9724884,0.15403074,0.31566054,7.7727766,2.070161,0.8133593,0.36155918,0.048004635,56.821804,8.994635,0.1433143,10.884461,21.03322,1.732294,0.2967836,0.23078004,2.0250473,26.393293,0.11876256,0.26898015,10.119201,0.40562665,3.0722039,0.13749959,1.3185725,,41.549534,1.1448237,0.33151847,75.70758
2024-02-23 18:00:00+00:00,22.575731,0.3875088,0.13798212,2.9646597,2.5288572,13.916635,11.28625,0.098044865,38.27268,5.0045605,8.987223,10.022001,0.075528234,1.9493233,0.48008972,31.57601,15.590849,45.05386,0.19118233,0.17407817,1.6192484,1.7612194,6.8633566,0.14669225,0.24354835,5.1583586,4.003836,0.79435515,0.53381586,0.08183364,53.39847,7.150884,0.12641811,13.662409,24.101168,2.3494096,0.28978023,0.20905173,3.173033,19.946308,0.20392205,0.35783145,6.034447,0.3453038,4.6546426,0.11386353,3.107199,,25.394957,9.677919,0.28988767,81.63505
2024-02-24 00:00:00+00:00,15.972682,0.547695,0.76353145,2.4464087,5.9435716,28.244526,16.880466,0.16737758,33.990208,3.438714,6.0737514,23.787457,0.047264196,11.035481,1.6177188,32.095104,27.472147,50.00021,0.20435795,0.32882598,1.142589,1.3786261,12.388601,0.15768771,0.23745501,7.8876257,5.6644573,0.6755839,0.57684577,0.0890435,56.353195,5.7417727,0.13045578,11.133077,26.377617,2.510717,0.19522093,0.29634392,3.7080655,13.32584,0.2208219,0.50728095,3.671384,0.3680728,8.410243,0.11483316,11.085527,,15.32502,101.41446,0.25105834,63.992035
2024-02-24 06:00:00+00:00,11.342228,0.5182336,1.850206,1.7723696,17.921743,28.838861,16.482336,0.15669589,27.022312,2.8171518,4.149948,47.129864,0.021470474,12.622933,1.8666939,27.786299,39.6838,45.13769,0.1707838,0.31834295,0.8021653,1.0811001,9.954586,0.1688472,0.23548958,13.284874,5.504684,0.63355684,0.4420178,0.076866634,49.62062,3.9847405,0.13664435,10.46863,27.284605,1.5313562,0.13147917,0.30275598,3.2237716,8.512248,0.1860017,0.4847763,2.3337533,0.40627903,7.76137,0.2258765,18.48572,,9.7313795,136.0834,0.21165162,43.30633
2024-02-24 12:00:00+00:00,7.7422585,0.40289783,3.3477283,1.3182884,34.07315,22.81894,13.077365,0.1939295,18.778465,2.440971,3.9961767,48.067963,0.095844135,13.82221,1.7979175,33.09576,68.718445,34.705677,0.13307038,0.283245,0.5513975,0.9457305,31.36098,0.18728575,0.22995073,21.123299,4.218681,1.0661292,0.30827105,0.057405304,38.209038,6.6056347,0.13603927,21.444485,42.370262,1.0062784,0.05397964,0.25672582,3.2594874,5.4659758,0.1626529,0.7869532,1.5235702,0.3665399,5.517176,0.5494483,16.645456,,8.022691,117.14291,0.26368377,27.068254
2024-02-24 18:00:00+00:00,5.3577037,0.37686193,3.6879547,3.5871403,40.486057,15.642975,8.66191,0.24495958,13.225619,2.3095257,4.1832223,39.614567,0.24631318,14.519664,1.7297835,57.283733,95.58624,23.244192,0.11248073,0.45314214,0.52512,1.132588,37.677357,0.21177115,0.2046606,24.743284,3.7160485,1.3421438,0.27213144,0.22824158,29.950893,10.671916,0.28473115,25.861074,46.6263,5.2046456,0.51358485,0.27563146,4.079376,6.9030123,0.13491721,1.4819665,0.9911456,0.64747715,3.933668,1.3426647,13.469769,,6.4231615,94.32267,0.27999648,17.112875
2024-02-25 00:00:00+00:00,3.8169286,0.6070659,2.9998,9.688171,80.25052,10.884418,13.6984415,0.3477016,15.043354,2.1420655,3.851553,30.919962,0.35797375,11.176094,1.467686,67.878105,91.08162,18.592443,0.08701742,0.4716851,0.510159,1.4722183,31.85207,0.21848346,0.19468714,20.292648,4.2364254,1.407846,0.2762582,0.27430922,29.704817,8.806644,0.389052,24.029827,57.923805,7.1213546,1.6634915,0.34605706,4.276115,13.735779,0.0899989,2.6806643,0.8290954,1.4324362,4.09671,4.412519,13.913028,,4.4358945,96.695724,0.2471424,12.822917
2024-02-25 06:00:00+00:00,2.6716263,1.4840236,2.3618042,14.169807,127.181816,7.1894517,25.73641,0.32177353,15.784058,2.7204146,2.9955845,24.155533,0.39866167,8.239943,1.4648395,59.092354,74.329285,13.98686,0.07179712,0.7031249,0.6285666,1.7730622,24.7081,0.24459222,0.17719246,13.492605,3.5990508,1.3118951,0.21370281,0.25278005,30.14015,5.8733525,0.35568568,18.389269,64.86924,4.119712,1.9392602,0.3282575,3.1561928,14.728079,0.13224386,10.566279,0.684984,1.64086,4.9630914,5.441573,10.347797,,2.8195016,100.843735,0.18731466,10.810967
2024-02-25 12:00:00+00:00,1.9404826,1.8317511,1.7795374,14.445979,140.66574,4.560595,26.820839,0.49207395,14.359338,2.879609,2.0872693,17.648832,0.37585682,5.7599397,1.3817933,49.857193,77.565025,9.646514,0.05593102,0.8071523,0.68620664,1.7029953,18.60135,0.27033487,0.1704685,8.256526,2.6702402,1.0789651,0.15942338,0.21330886,26.61189,4.274558,0.29333085,17.421839,54.956646,9.633767,1.8470342,0.36625743,2.2183545,11.668767,0.27456695,37.18417,0.50588864,1.4655854,4.112848,4.7104907,6.940355,,1.7488613,83.46508,0.1487378,8.680255
2024-02-25 18:00:00+00:00,1.4428833,1.621662,1.2815735,11.90322,138.26518,2.8443613,21.375332,1.1993352,17.186129,3.5848203,1.4688463,11.725547,0.40084803,4.3556757,0.99412394,45.69907,91.382706,5.1380754,0.049771678,0.71818286,0.76583195,3.7781782,14.239128,0.4555246,0.1260938,5.660324,1.8947347,0.91712165,0.14984207,0.287542,23.311476,3.547105,0.6838573,20.480967,38.556652,13.233078,1.6167156,0.4166694,1.6774731,8.863589,0.47925967,63.957455,0.40723026,5.0138655,1.6128541,4.24169,3.5439456,,1.1540343,58.026684,0.11432743,6.110157
2024-02-26 00:00:00+00:00,1.3407322,1.4123828,1.269044,8.560791,118.64374,1.7886044,14.550984,2.036127,23.291004,4.1338263,1.2621881,7.4064684,0.3508338,3.3350523,0.781196,36.804386,83.38485,11.001586,0.04089824,0.5765316,0.7024905,7.584589,10.33358,0.8160585,0.14809828,5.268769,1.4336314,0.79652655,0.3652714,0.30749777,29.526342,3.8626122,1.552438,25.900354,25.225815,11.213862,1.2601415,0.44458833,1.3921063,6.64707,0.6354133,62.46451,0.672198,10.324167,14.248296,3.6689978,5.9727874,,0.8194201,37.805077,0.18320623,4.1637664
2024-02-26 06:00:00+00:00,1.2992253,1.4795536,3.9919443,5.7608013,85.82042,2.1166892,9.342589,1.7875627,21.500385,4.052676,1.0760218,4.546402,0.2621414,3.5206878,0.7516693,25.209938,64.00829,21.77551,0.039760128,0.42203063,0.712721,14.961827,7.281233,1.307341,0.18606082,6.041255,1.0743335,0.6197748,0.60224205,0.29533783,30.34351,3.9450269,1.6744466,21.575,18.687422,9.217923,0.8932806,0.4098397,1.0851004,4.434543,0.56833607,43.771797,1.0258112,10.39188,47.019707,2.7899249,5.693475,,0.8264777,24.30159,0.25135076,2.8720531
2024-02-26 12:00:00+00:00,1.0931454,1.2227479,4.28835,3.7026212,56.607265,1.7988496,5.8451276,1.3355212,15.244089,9.007365,0.89358,3.3980525,0.19394545,3.3383744,0.68164885,16.310505,43.860233,26.502363,0.039250176,0.32123572,0.76416045,20.146887,5.0513487,-1.3257637,0.17029378,7.170682,0.8193074,0.4812166,0.53104126,0.38767684,25.84803,5.6717825,1.640803,17.054579,17.03451,6.426361,0.6427525,0.34846205,1.9177628,4.09529,0.42936823,26.100412,1.0801855,10.8537245,54.99336,1.9200057,5.8044443,,1.437265,15.410245,0.23302692,2.002303
2024-02-26 18:00:00+00:00,0.86200726,0.985201,3.6918812,2.43796,50.591934,1.2997452,3.6954901,0.9067618,9.8350935,18.31084,0.87571865,4.3326187,0.2033346,2.5367243,0.85658175,10.684794,27.654535,25.042604,0.04278818,0.3805216,0.81290114,20.5228,3.5166004,8.715992,0.17569977,5.9486294,0.7276281,0.43813255,0.35741696,0.44129777,34.425777,10.856998,1.5484301,15.063378,16.926897,4.078806,0.6031415,0.27504668,4.278765,9.21498,0.34939665,21.427296,0.8733075,12.730531,42.276394,1.1305486,6.9777627,,2.2502542,9.667335,0.19382039,1.5198524
2024-02-27 00:00:00+00:00,1.6487703,1.1585538,2.9353106,2.0694525,85.03959,0.628062,2.3986251,0.662808,2.953915,21.446203,0.8886519,18.809193,0.3382038,1.8529286,1.0232335,7.358639,18.409672,25.619665,0.03847211,0.34101453,0.77565163,19.528152,2.7536833,36.32307,0.2584563,4.7086973,0.6364586,0.6290998,0.20218904,0.3839585,56.03679,11.017254,1.3748176,11.386704,16.399206,2.6418922,0.6995616,0.25960717,12.079209,10.624011,0.46415532,24.213812,0.6601163,17.130157,28.147894,0.9470628,5.521894,,3.22985,6.105,0.16955209,1.342231
